datetime,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,cat_feature_1,cat_feature_2,cat_feature_3
1/7/23 8:40,0.6078965097165392,0.030476414,-0.095086819,0.3092783851266944,-1.156828705,0.8471112074394023,0.6719877401364955,0.4929874818292843,1.4851555637091622,0.40751614482073995,C,X,A
1/7/23 8:50,0.1866091231563581,-0.897253006,0.8802785678460828,-0.212719917,-1.667575788,-0.222394151,-1.16552939,-0.601809737,-0.005792889,0.070965816,C,X,B
1/7/23 9:00,-0.446433615,-0.652950156,-0.003967201,0.23045988062763317,-0.433263507,-0.654984489,0.6906175221456182,0.47033823860728297,0.059174195,-1.679107536,C,X,B
1/7/23 9:10,0.19408999289830758,-0.54978936,-0.824126096,0.6729702060319175,-0.959954096,-1.468021649,1.0895044595630559,-0.533073455,-1.980631329,-1.713955437,B,X,A
1/7/23 9:20,1.073631749859772,-0.315266334,1.3201575929942566,0.29457680054031987,1.7707182525314462,0.9831784809990213,0.25356822813784585,1.6260935580289857,0.14486262885052328,0.081910913,A,Y,A
1/7/23 9:30,-1.026515299,0.2680504275897533,0.098539154,-0.646836304,-0.456208612,0.012390076194007553,-0.009371559,0.051598716620903276,-0.080179917,0.8746341114616556,B,Y,B
1/7/23 9:40,0.132969674,0.7151743901280584,-0.351459753,-0.629199607,0.45570710195771735,0.21087235851051478,-0.893588125,0.9158458666475922,-1.299089035,1.331746056956171,C,X,C
1/7/23 9:50,-0.700120815,-0.051118693,0.1777801338919257,-1.439705297,-0.6282079,1.0458029156995154,-0.216206918,-0.113364508,0.087268339,-0.88973875,C,X,C
1/7/23 10:00,1.1950466289248425,0.016124787900472438,-0.736640305,-0.853920298,1.7822353936577335,-0.477406232,-0.512029514,0.9228585219432832,-0.397923011,-1.509238594,A,X,C
1/7/23 10:10,-1.523186905,0.14330630500000371,0.4152521265530699,1.9620683618985282,-0.193905678,-1.374399248,0.5719956373926842,-0.772999783,-0.216787818,0.9329591528945822,C,X,C
1/7/23 10:20,-0.558921847,-0.515905313,-0.196299743,-0.792003574,-1.243657583,0.069780702,-0.849875925,-0.041975645,0.025881762194046202,-0.814691767,B,X,B
1/7/23 10:30,0.37721187506452086,-0.925392258,-0.794794907,-1.193378812,0.6702540848343296,0.3079615520802954,0.5646507215035573,-0.465042166,-0.471454213,-1.577068268,A,Y,B
1/7/23 10:40,1.5655240292343404,-1.755437897,2.3768993329564596,0.31992786184477334,0.2594428752515384,-0.262849066,-0.838985563,1.8686244202361457,0.24645662694886805,-0.493678158,A,X,C
1/7/23 10:50,-0.065750261,-0.695149358,-1.007292328,-0.110364759,1.2030674123988938,1.473737578076169,-0.262352554,-1.18860884,-0.086555482,-0.511098967,C,Y,C
1/7/23 11:00,-0.555199527,0.47314545326778695,0.35328367141552297,-0.195593237,-0.154116229,-2.486166568,0.6160443970128167,2.070252595,0.4727684683865754,1.320171076307347,A,X,B
1/7/23 11:10,1.8811570694405901,-0.702911438,0.056796539,1.409045966,0.10787674988836791,1.120056637899783,-0.70379672,-1.374294119,-0.528674594,0.8656339146815353,B,X,B
1/7/23 11:20,-1.4480139,-0.237807037,-1.025597276,0.5491266755583651,-1.507392059,0.7911536503642258,0.6505364889776019,0.7359989597742426,-1.064919753,-0.737387103,B,X,B
1/7/23 11:30,-2.198805957,0.46643128741231693,-0.33733069,-0.529992932,0.8354869488337978,0.4567707777004593,0.5529941576713682,-0.62184584,-0.708868528,1.3979543425560428,A,X,B
1/7/23 11:40,0.4400144500533324,0.5206894964226687,-1.342551558,-0.424475918,0.062713293,-3.335901549,-0.270950673,0.25486483543321675,1.4426567688517786,0.12502585791435342,C,X,B
1/7/23 11:50,-0.502054224,-1.079532852,2.066489219939673,-0.502586514,-0.124198109,1.2838887832702683,1.1617832013557894,-0.17085233,0.9559665262067465,1.0608356352940937,A,Y,A
1/7/23 12:00,-1.021232817,0.9970593564536414,-0.267957625,0.8747396215802571,-0.229290947,-1.026434111,0.077784342,-0.830467294,1.2133791325991092,1.3271785081222118,C,Y,B
1/7/23 12:10,0.7083564472993533,1.1273500893554853,-0.182813286,-0.308147629,-0.282279054,-0.507691978,1.102276527,0.081056201,1.2827139581702196,-0.2625929,B,X,C
1/7/23 12:20,0.24380071377119883,-1.129849857,1.9452029978617604,-1.793153502,0.8490199508739834,-0.170592665,1.7934649248771786,-0.417105342,-0.466318057,0.5713195741270171,A,X,B
1/7/23 12:30,-0.564078631,-0.82383687,-0.823976854,-0.048319679,-0.92558904,0.40741803465197535,-0.241301022,0.5713787310089609,0.2958119354084627,-0.406758464,C,X,A
1/7/23 12:40,-1.280304399,1.1910906831461916,1.2944090225607126,-1.537026001,0.7434936169783831,0.6394280421925499,0.6449549840273966,-1.005483293,0.075839003,0.9301022619192679,C,X,C
1/7/23 12:50,0.8724573282801447,-0.146853521,0.592526479,2.184230601754902,-1.605344573,0.8928405543192964,-0.637567925,0.4724735988645698,0.6595385255914219,0.090275144,A,X,C
1/7/23 13:00,0.650201178,-2.219777947,-1.978985223,-0.965667914,-1.916557844,0.8158535100785161,-1.03281441,0.8641157225166685,-0.289168245,0.9603222190656966,B,X,C
1/7/23 13:10,-0.099175864,-1.399681505,-0.371090724,-0.161864765,1.4107281357932444,0.25292720421312587,-0.195459657,-0.10824299,0.092974157,1.5247566638184626,A,Y,B
1/7/23 13:20,1.8466369960476658,-0.249369625,0.4366059912640178,0.2582027347011369,-1.022881016,0.4159226590575908,-1.36260028,-1.322816403,0.072271478,0.5472318317949715,C,X,C
1/7/23 13:30,-1.070084766,-1.16304265,0.035571828,-0.288658161,0.10579429004193998,-1.090753716,-0.93760778,1.732308655193479,0.5322623999156977,-0.093459856,C,X,C
1/7/23 13:40,-1.525525171,-0.413423771,0.038260064,-0.290030401,-0.268004853,-0.751026807,0.5914325993210678,0.4669886776335574,0.655717221,-0.076827877,B,Y,C
1/7/23 13:50,-0.69190807,0.032396214,-0.607164742,0.4218272861608771,0.34417372859038153,0.8954602236748322,-0.513649015,-0.721071126,0.093671032,-2.957031751,A,X,B
1/7/23 14:00,-0.045586016,1.4622546040347288,-0.712872493,1.5262159587962787,0.051399175,0.8372094867286812,0.7105140871218615,0.4938548689161093,0.12399078406580802,-0.71279432,C,Y,B
1/7/23 14:10,0.24333944932269183,-0.290453916,-0.308406724,0.7675090818172975,1.0430098912316021,0.7237994164444209,0.29941193801748717,-1.675665168,0.22589802074870438,0.9325735203353419,B,Y,A
1/7/23 14:20,-0.241236058,1.0725417995727589,1.961309387544953,1.4785138785735428,-1.429197923,-0.514416762,1.8511540620191151,1.1763676003646586,1.6465514206230427,0.9698812070148356,B,Z,C
1/7/23 14:30,0.3520553965142968,1.4287601620367705,-0.907675571,-1.046619108,0.6709311214103886,0.9104921319436958,0.5243372855760459,2.124486702517634,-1.729997791,-0.734567658,A,X,A
1/7/23 14:40,-1.251539424,1.434309669352076,-0.48220568,0.31736263325536135,-0.051303474,-1.161244452,1.1142180702793143,0.8240893021628483,-0.969679661,0.16457461773873588,B,Y,C
1/7/23 14:50,1.4437646040732595,0.28475459338556824,0.028846469319529385,0.15524605205827927,-1.532259219,1.077359809862273,0.4018846631275464,-1.003063188,0.6736795964459418,-0.189266422,B,X,B
1/7/23 15:00,-0.082151178,-1.963289148,-1.46315366,0.3510912916767348,-0.52990113,-0.260870801,0.3113935010780726,-1.989074978,0.2697843988390912,0.6896023787092928,A,Z,C
1/7/23 15:10,1.1172958315881276,0.4608248654038653,0.43194822313905895,1.3762319706355726,-1.60388977,1.6841704063406324,1.164733042113315,1.3640200392946618,0.2627495501508767,2.2086147633458983,A,X,B
1/7/23 15:20,0.34272534637770413,1.048399887813541,-1.288004625,-0.22078915,-1.673228207,-1.521442092,0.6687974658652647,-0.147472483,0.6674954987133563,0.7084685780019241,B,X,B
1/7/23 15:30,0.4567532191537839,-0.081067105,-1.087242212,-0.405503367,-0.436635697,1.7634040459185218,0.21006361295742812,-0.391429781,0.21399289312376313,-0.670177455,B,Z,B
1/7/23 15:40,0.5697672802322039,1.7445838700752485,-1.135254185,0.5339807974186639,1.1863373033827398,-0.361464329,0.20565466592971773,1.164984109268876,-0.559282478,-0.078419528,A,X,A
1/7/23 15:50,0.44770856001731496,0.8598335614674577,-1.640581039,-1.778202728,0.3126223539008028,-0.379479256,0.538229312,-0.590377531,0.6288091401082587,1.401928253102732,A,X,A
1/7/23 16:00,0.6427227598675439,0.5682733771527843,1.2683279525805389,-0.236852049,1.2993782552200355,0.1948388189855969,-0.671373519,0.7623194854012472,0.020887162999077807,-1.408676924,A,Z,B
1/7/23 16:10,1.3291525301324314,1.086380711205838,0.5215887638018595,-0.134197689,0.075951105,-0.697078913,-0.713799466,0.023722550312675755,-0.447577179,-0.615057665,C,Z,C
1/7/23 16:20,0.19652116970147013,0.3333698512608781,0.9223872319110653,-0.920358616,1.549767453028705,-0.072329001,1.4254059323729322,0.24695779656091352,0.6903606245779114,0.7099639320067097,A,X,B
1/7/23 16:30,0.7090037575885123,-2.492810499,0.8312630343791975,1.0570590113565772,1.446594777339857,-0.737626265,1.8644136638599977,1.6292663831677023,0.6510338582819997,1.2943312532053923,C,X,C
1/7/23 16:40,-0.089735694,-0.499138951,-0.168110194,-1.062240317,-0.949997878,-0.701063531,-0.928882458,-0.488917226,0.21476649160079223,0.6089679022736126,B,X,C
1/7/23 16:50,1.4401172154494728,1.1971680272478535,-0.029520861,-0.135873048,0.071000656,0.48688595030057186,-0.668994432,-0.580310755,1.7171191539945574,-0.606694915,B,Y,A
1/7/23 17:00,-0.676392302,-0.80759134,1.0137125739835315,0.29315722532296834,-0.722428052,-0.901565495,1.1425228195041448,-0.202235719,1.3268267347702845,0.5365353013263925,C,Y,B
1/7/23 17:10,1.8009404329108156,-0.223472505,1.6384291094426766,1.3534515614761184,-0.144818009,-0.768194235,0.5335199931423965,-1.202886721,1.001857194053802,0.41429276673658055,A,X,B
1/7/23 17:20,-0.040157951,-1.044836314,-1.258090641,-0.010556435,1.6582122432121489,-1.37279125,0.6764281053209221,0.9364243503459659,2.5663655728087473,0.350821767,C,X,A
1/7/23 17:30,-1.430775102,1.783922595201769,2.5199635512799747,0.9361535941282105,-0.641613069,-0.50393068,0.8966012948530571,0.8035394225352722,-0.146463402,-0.097073677,B,X,A
1/7/23 17:40,0.12810441491078928,1.6814924574180155,-1.315651198,0.7005953972771274,-1.186158568,1.311602029723922,-0.240732162,-0.009357053,-0.464800329,0.052994308185627045,C,X,A
1/7/23 17:50,-0.681051657,-0.883868895,-0.461955049,0.12345755616914253,-1.120002574,-0.84593364,0.32996992499018646,-0.924109243,0.860363099,-0.907499861,A,X,C
1/7/23 18:00,0.8406435489887241,0.147298,0.074068292,-1.089513408,-0.395467569,-0.731633265,0.2521921506980921,-2.745187022,-0.252634298,2.4802042249974927,B,X,B
1/7/23 18:10,-0.652623979,-0.680494048,0.16590471436384233,-1.434580861,3.7453792279758287,0.19392194648153552,-0.8584916,-0.83368041,0.011927715647822608,0.1569994406771894,C,X,A
1/7/23 18:20,-0.446183433,0.6149446390313781,1.963832086739877,0.10650540141918646,1.4728223057094987,-0.370796434,0.31509094321570386,-0.231124666,-0.985919966,0.5485122810508102,A,X,C
1/7/23 18:30,-1.889540731,0.509683077,1.0119070664923786,-0.542696874,-2.872951138,2.228154433,1.237710696149668,-1.899140364,0.6066594577131273,-0.217911216,C,Z,A
1/7/23 18:40,-0.452306319,0.8117055716132655,0.4128348908575941,0.9192610916812918,-0.035804677,-0.162527965,-0.334133239,2.494500221226051,-1.471007246,0.8453103293794513,C,Y,C
1/7/23 18:50,-2.423879327,0.3319184477078873,1.0354933086972697,0.7458565180985776,-0.628958944,0.33521834621737173,0.15256924874093414,0.41551735996743266,-0.096438221,-1.298432942,A,X,C
1/7/23 19:00,-1.583902823,2.935406206388468,0.3457522699455762,-0.184610994,0.9863226884752347,0.943768785,0.206708916,0.5444201610999438,-0.015355738,-1.745605536,A,X,B
1/7/23 19:10,0.7604146561442974,-1.027923765,-0.675415105,-1.157712924,-1.179003261,0.9245778658628506,-0.28466455,-0.149999506,-0.436038842,-0.030471507,A,Y,B
1/7/23 19:20,0.7858001586508322,-1.710603354,0.48563846750982853,0.5107355496072734,-1.036437887,0.23328758155737933,0.6769012376943577,0.7375368640461293,-1.757214759,2.0540552751177317,A,X,A
1/7/23 19:30,0.42545756178496474,-0.393090201,0.067553259,-1.017949446,-0.571486238,-0.161127487,-0.680065631,-0.300878755,-1.764631094,1.208320834539794,B,X,B
1/7/23 19:40,-0.966976143,-1.567988266,-0.842855798,-0.758463923,-0.69170636,2.024028536379257,1.332645518695934,-0.1619704,-0.746172407,-0.80844643,C,Y,B
1/7/23 19:50,-0.047711356,-1.49246227,1.2627902398516258,-0.979415738,0.6515446617795535,-0.099760275,0.6262055616322454,1.404985493,0.5390503287620642,0.5160874099730932,B,X,C
1/7/23 20:00,-0.003602539,-1.001314654,-0.054455543,-0.138501022,-0.334551135,-0.441690104,-0.936768601,1.0979974219894901,0.2889248614419439,-0.635989478,B,X,C
1/7/23 20:10,-1.158364689,-0.922188905,-1.120500671,1.1701923340705616,1.0032472533242693,-0.645848988,1.6980096848862534,-0.010947332,-0.016435359,0.4264166874443022,A,X,A
1/7/23 20:20,1.5033983017671506,-0.954618102,-0.96265513,-0.00504087,-0.810343609,-1.726803203,0.16810146126159542,2.022474011,-0.884588486,0.5043938762460375,B,X,B
1/7/23 20:30,0.8773622905756714,0.5182189504454116,0.5349960353716641,-0.443218692,0.865758753,0.8216157522371632,-0.722947517,-0.0820243,0.34113222126110754,0.9264791208981332,B,X,C
1/7/23 20:40,-0.220964174,-0.506189061,1.0494322900076833,-1.52561493,-1.15704913,-2.348068397,1.1045545249911912,-0.505786286,-1.799029278,-1.565663697,C,X,B
1/7/23 20:50,0.026885839,-0.179514575,0.481652284,0.5521245847298429,0.6147536482221854,-0.005722841,0.49467151944802507,0.12695740842317796,-2.396549482,-1.265587989,B,X,B
1/7/23 21:00,0.20838280794755248,0.8942327745009349,0.48623141835173705,-0.780404606,-0.499885107,-0.204860634,-1.771959704,0.3008800498251253,-0.243071551,-0.075570558,C,X,C
1/7/23 21:10,-2.041734868,-0.766322525,-0.810323435,0.11751761915809661,0.8916354122447447,2.239965192231448,-0.525660317,-1.192406257,-0.54605138,-1.032423336,C,X,C
1/7/23 21:20,-0.247177383,-0.264545899,0.09288455,-0.354218616,-2.44092028,-1.831651229,0.2790973372215437,0.4874826125713318,1.013171297647458,-1.10972207,A,X,A
1/7/23 21:30,-0.681984248,0.36575998609291555,-0.33011031,0.8381772195994377,-0.783256133,-0.901103287,-2.159566678,2.1146786122750387,0.1579837777728344,0.27185737922293396,A,Y,A
1/7/23 21:40,-1.00162001,-1.941567801,-0.19496618,-0.157236392,1.1683250014392315,-0.136096459,0.085070085,0.9500666727950879,1.650735309999851,-0.916035564,A,Y,C
1/7/23 21:50,-0.281100293,-2.384905509,-0.111792257,-0.058926355,-0.20184335,-0.197529337,0.15797937270525989,0.664069074,-0.548215069,2.257656890388458,A,Y,A
1/7/23 22:00,1.7976865268495226,0.3461173287977227,-0.659935743,0.4857471474554596,-1.701257443,-0.549544591,-1.183491882,0.4804025018069112,0.4867722915221611,-0.533165987,A,X,C
1/7/23 22:10,0.6408428612670098,0.49201428056689855,0.7516665626179194,2.1069401822631857,-0.70698789,-0.080987909,0.2706448862599635,-0.997847629,-0.252277129,-0.270232084,B,X,B
1/7/23 22:20,-0.57117899,2.0642201348524107,-1.009115937,0.8884469303585544,0.3835845555016134,-1.259562729,0.007463839,-0.996458235,1.3817197241311379,0.297540541,A,Z,A
1/7/23 22:30,0.5725827813561586,0.15809487586680993,-1.298627952,-0.088606106,-0.810912007,0.357192879,-1.191294106,0.16311266877864267,-0.204050447,-1.507955381,B,Y,B
1/7/23 22:40,1.3993554365860021,0.8197397172580948,-0.785202711,0.003197991,1.1610525291266087,-2.321485342,0.9195605468628252,-0.428197879,0.8544067801457649,0.5085045121653451,A,Y,A
1/7/23 22:50,0.9246336829127688,-0.195472644,0.8833951060241764,-0.52485946,1.0851007829136574,-0.025769356,0.837853795,-1.446652081,-1.077618965,0.3414676498338867,B,X,A
1/7/23 23:00,0.05963037,0.29722722158508635,0.3391585626647325,-0.949995704,0.6677144145929542,-0.600356694,-0.289737087,-0.350593553,-0.415212643,-0.349305515,C,X,B
1/7/23 23:10,-0.646936778,1.667256841749534,-1.783241904,-0.552750787,1.0308403992549087,1.0162879427566356,-0.198581323,0.4506819137953365,-0.084043412,0.27392730759628325,B,X,A
1/7/23 23:20,0.6982233136135899,-2.123992818,0.5972736873011977,-0.772148964,-0.515180529,1.7553110706333046,0.7262639375953454,0.5803022189531934,1.2634175399628007,0.4282825128239694,B,X,A
1/7/23 23:30,0.3934853854217496,0.4136162575716805,-0.04850808,0.6533683837958855,1.487123271855202,-0.331052169,-0.200663143,-0.832761467,-2.197186941,1.4351907123002996,C,X,A
1/7/23 23:40,0.8951932200277323,2.135586730077366,-0.41738267,-1.071194858,1.0756306268511362,1.390725929141431,-1.930908201,-0.045915616,-0.332644446,2.500261467980086,A,X,B
1/7/23 23:50,0.6351718016819695,0.2820342192093425,-0.241980023,1.3332105613800442,-0.12887733,-0.316116281,0.48693655739992736,0.41476762011674145,-0.366480126,-1.061500988,A,X,C
1/8/23 0:00,1.0495527153193351,1.6505729632328479,-1.333628941,0.7520463836188297,-1.62645219,-0.966126523,-0.813259321,-1.268262432,-2.076973522,-1.29734741,C,Y,A
1/8/23 0:10,-0.535235212,-0.62921215,0.1732407999372935,0.020501729,-2.366740695,1.7459036321856196,-0.389843054,-0.772434727,-0.464035761,0.10274961130801535,C,X,B
1/8/23 0:20,1.3173940656343257,-0.032047494,-1.267551506,0.000318611,0.9896704358130246,0.5207764447340067,1.4578705679514758,-0.013190199,-1.540667131,-2.078918481,A,Y,B
1/8/23 0:30,0.19759960469239965,0.033524702,-0.350006031,-0.55728131,-1.611064161,0.004438523,-0.133978474,-0.909211828,-2.330663478,0.6494152318255041,A,X,A
1/8/23 0:40,2.0752608726252655,-2.217591079,-0.348710379,0.27008441134776406,-0.921302025,0.6871774750986485,0.001734936,-0.32793743,-0.262312828,0.11308076307285721,B,X,A
1/8/23 0:50,-0.689187818,-1.168177828,0.7699094249540664,1.088092463208589,0.47708166588790835,0.2742150351301673,0.5096672754635975,2.4957834111190067,-0.296145121,0.3672865992613769,C,X,A
1/8/23 1:00,1.7359638031652493,-1.096875079,0.039744249,-0.703156462,-1.299761705,-0.069219408,0.5053339438740322,-1.507224736,-0.244953583,-0.303571935,B,Y,B
1/8/23 1:10,0.1979107834626478,0.8220660780325274,0.7059910408427048,-1.533392089,2.4343349850439706,-1.326434827,-0.919197767,1.4246576832364755,0.25285824589835154,0.25501576596840186,A,X,C
1/8/23 1:20,-0.651418004,0.872153106,-1.195742597,0.7032182548567439,0.23744863875827635,-0.270536737,-0.060298516,0.34166537867641306,-0.879396823,0.4722395776438684,B,Y,B
1/8/23 1:30,-0.483885834,0.3240364427065333,-0.107800149,0.3243659742438005,1.4780929924207402,0.6232554234584727,0.036152527925827134,-1.224018473,1.7908560134459206,0.2000234056665911,A,Z,A
1/8/23 1:40,-0.320347308,0.8241028968557058,0.5303164449240874,-1.120198801,1.0425870684349956,-0.122771426,0.27202689662882695,0.6785898673650288,-0.033294008,-1.345098615,A,X,A
1/8/23 1:50,0.4241659464019164,-0.164149413,1.242299139799932,-0.733391371,-2.537966539,0.9023257611303859,0.28922194091661935,0.042899962,1.2864304630614842,0.17200582720152116,A,X,C
1/8/23 2:00,0.5228354880354996,1.2019316695395432,-1.139185488,-0.859104274,0.7444551035462572,0.38365502386678896,2.5874412287774575,1.2053372683900268,-1.679899241,1.8539646860498356,B,X,A
1/8/23 2:10,-0.573700004,0.008788443,-0.840951336,-0.724532269,-0.016136089,-0.878136318,-1.175859771,0.6604936491740468,-0.83452965,0.2408920584798631,B,X,B
1/8/23 2:20,-0.024354592,0.057864047,0.5052869797032009,-0.323682754,-0.062468737,-1.319171958,0.9800916201979563,0.19632383432732792,0.6863148050442303,0.13705561276816447,C,Y,A
1/8/23 2:30,2.1422703586118637,-0.265592633,1.6115932966886286,-0.266547304,-0.025399564,-0.1571785,1.183375805833059,-0.306443167,-0.226564276,1.5600376578908255,B,Y,A
1/8/23 2:40,1.7275431701007113,0.6844504776364279,0.28587981622637665,-0.650793655,1.0547142873898367,-0.524228448,0.4927839739235272,1.1689175690201379,-1.073179387,-0.745615558,B,Y,A
1/8/23 2:50,0.4363236696740321,-0.421198817,-1.109960718,-0.758163819,1.6453693782708712,0.3363218096216861,-0.650315395,-0.392039821,-1.838629899,0.8896776400867716,C,Z,C
1/8/23 3:00,0.038003478,0.9764313771980682,-1.09044417,-0.228784344,-1.192121543,-0.718137659,1.6646680302676264,-1.400183497,0.7332036722403648,-0.530157353,A,Y,C
1/8/23 3:10,0.1200313267182613,-1.132149141,0.13484522038426608,0.16769153485956126,0.077302676,-0.615392326,-2.191982865,-1.895872624,0.6516022549488549,1.0865833433451362,A,Z,A
1/8/23 3:20,0.6135179727304166,-1.098916255,0.3575766284824105,-0.316296536,1.401924164057507,1.0530697175949124,-0.683266697,-1.235999567,0.24332069141922807,0.7980481544675636,A,Y,A
1/8/23 3:30,-1.022792565,0.6874267551265042,-0.221273597,1.1586670233413017,-0.207411336,0.14820296862789786,1.1716821972228113,0.8029650433951282,-0.495906191,-0.412278863,A,X,B
1/8/23 3:40,-0.257376537,-0.088544215,-1.079070693,0.5080877144207865,0.20298096084110523,-0.702727065,-0.370111603,-0.36322297,-1.113090028,-0.265961126,A,X,A
1/8/23 3:50,-1.668584074,-0.453891416,1.1014152341654724,-1.590845857,0.21728535524201814,0.017641808735019672,1.5964645248001856,-0.772007264,-0.05298154,0.9778115414182277,C,X,B
1/8/23 4:00,0.39922312260527926,0.8900577324754597,-0.348719814,0.5237277654138535,2.1147704433127856,1.3789112430016826,-1.511804745,-0.433569731,-1.315318604,-1.855450901,A,Y,C
1/8/23 4:10,0.64719594,-0.607261414,0.5269651677681462,0.6055439825855826,0.7483595725575182,0.29378668827472265,-1.112101894,0.8294435159858112,-0.751584081,-0.44192911,A,X,B
1/8/23 4:20,-0.483186462,-0.200201254,-1.773167938,-0.434734968,2.070620271,0.5929508094251296,-0.53163817,0.6333199557301065,1.261250581399549,0.6204174836245168,B,X,C
1/8/23 4:30,1.5739867632900328,1.3992279500711593,1.2011544059282955,-1.495197587,1.7435979259932237,-0.752234537,0.4173992775365288,0.16200427031308984,-1.850835763,-0.308106771,A,X,C
1/8/23 4:40,-1.225765663,1.5391423458106503,-0.684810155,0.008066759,-0.227041636,1.0264193771346004,-0.22202015,-0.599795472,0.6775278269003673,0.13486338020692476,A,X,B
1/8/23 4:50,-1.46437488,1.5723982102703271,1.3446843754471787,-0.007708651,0.30078133909475163,2.3181022604638017,-0.490399253,-0.390552717,1.494195951449163,-2.041150946,A,Z,C
1/8/23 5:00,0.22445181855997204,-0.282125777,0.612737524,-1.121646237,2.052155416509727,-0.791467643,1.420396431098524,-0.132330049,0.8162597193826533,-0.854478096,C,Y,A
1/8/23 5:10,1.0470983026121545,1.2307029049844702,-1.428739963,-1.451219216,-1.141728839,-1.181893974,1.5134449753891508,-0.894641641,0.39821287842648395,0.6794526721518087,A,X,A
1/8/23 5:20,1.6839276914578687,-0.948952828,0.24552674563966434,-0.087553546,0.7611123699415212,0.17554224383514822,-0.414379766,-0.110517477,-0.463572846,-0.751007377,A,Z,C
1/8/23 5:30,-0.458884263,-0.906902875,1.6565327455596999,-0.233077192,0.7711749813688922,0.8755050498444104,-1.709767807,-0.946779121,-0.645888054,-1.302459711,C,X,A
1/8/23 5:40,1.0786808334312956,-2.350455853,-0.59791735,-0.417265365,-0.276401121,-0.091389672,-2.157483829,0.3658064800320363,-2.248130866,1.0616085329545957,A,Y,A
1/8/23 5:50,-0.03850847,1.672868202,1.6583255426002896,-0.083410735,-0.380427093,-1.053206396,0.23929011478035628,0.4781691520422957,0.03700668,0.5156840540697027,B,Y,B
1/8/23 6:00,-0.1726273,-0.863979849,0.3857335436934689,-1.102776374,-0.243209478,-0.108584162,0.6559556222187976,1.1172109001659918,-0.402240449,-1.088533353,A,X,C
1/8/23 6:10,0.8836599374866724,-0.12653258,1.3403577539486657,-0.434820613,0.7024468738757074,0.5980922727774546,0.062997786,0.26047723083777896,-0.698034409,0.13850384443209868,C,Y,C
1/8/23 6:20,0.6523228784134196,-0.910324342,0.15948576419808913,0.5333250306143476,1.4729643913233152,-0.407031827,-0.070908107,0.22876228997715292,-0.020081029,-1.055947795,C,Y,B
1/8/23 6:30,-1.576392157,0.6951652483301405,-0.123975924,-0.34997008,0.7390141409554088,0.6072550177549216,-0.804542615,-0.835725322,0.06236948,-0.152459057,A,X,C
1/8/23 6:40,1.4765403497258958,-0.375633661,1.837162833292089,-1.671972472,-1.257769831,1.1647107852399101,0.6549797939138383,-0.047515236,-0.635557297,0.17598818952546053,C,X,C
1/8/23 6:50,1.3800913541474515,-1.30481689,0.7214019092251294,-0.472692278,1.5058541780730907,0.24023062577044763,1.678185379,-1.022524578,1.6130807834767864,-0.808496399,B,X,A
1/8/23 7:00,-0.625562702,0.44166256418606065,-0.235322033,-1.070158464,1.1929273595600838,-0.027947771,-2.216877677,-1.704286597,0.7306027791124243,0.7423329335252394,C,X,B
1/8/23 7:10,0.39580353343740904,-1.433730025,0.4238869182966122,0.26713629646173076,-0.245601538,0.8293439252262819,-0.077501189,-0.265156496,0.8962785583732785,0.8973517023216558,C,X,B
1/8/23 7:20,0.4940301862827388,-0.837405725,-0.56484545,0.3188374033804253,-0.654476655,-0.856100827,-0.970348349,-0.503764409,-0.103302784,0.26356552489985674,B,Z,A
1/8/23 7:30,0.2606737658239071,-2.106889115,0.10788390715667548,-1.658774625,-0.908180698,-0.954709834,-1.490465994,0.6114273079567646,0.5112357322611427,0.41398215154040124,C,Y,B
1/8/23 7:40,-0.550305154,-1.423958112,1.195621819,0.759012971,1.074337165526628,-0.266572285,-1.129975871,-0.961714123,-0.895704601,-1.452828838,A,X,C
1/8/23 7:50,-0.671623368,0.17852916972047786,-0.16185364,-1.112186301,-1.879381429,-0.491879455,0.3796728556844046,2.813484426656226,0.6662585402503062,1.3621872268435276,A,X,B
1/8/23 8:00,-0.025554071,-1.964536038,-0.874521114,1.5591822904823514,1.0988702374959516,-0.803341975,0.404962198,-0.479928983,-0.204402607,-0.091324988,A,Y,C
1/8/23 8:10,1.1727290192593647,-1.481145725,-0.966882668,-0.048776265,-0.451329706,1.8304684749987743,1.460287761,-0.070321648,-1.021983535,-0.935256365,A,X,B
1/8/23 8:20,0.5436001545944323,-0.002368916,0.07361809,-1.246393499,0.2849055649108593,2.1719932094942913,0.008781547,-0.566854542,-0.022766671,0.14583581245592506,C,Z,A
1/8/23 8:30,-0.370614332,-0.543606896,-0.807553112,-1.141986071,-3.421379621,-0.353705042,-1.75822163,0.7778228937403958,-0.29205403,0.7454699923888832,C,X,A
1/8/23 8:40,0.7716987106483447,1.992036635959309,-1.432741054,0.34809529178734483,-1.77333806,0.09171895,-0.238169542,-0.213791984,2.323069327220917,0.5123495670539698,A,X,B
1/8/23 8:50,-2.848542621,1.8338965460243755,-1.198588228,-0.39129989,-0.679370243,-0.18784282,-1.386379072,-0.979272591,0.4353942484799116,-1.084690365,A,X,B
1/8/23 9:00,1.1487657003721035,-0.867922463,1.175099703890044,-0.09665391,-0.912392713,1.1074992401181563,-1.206795886,-1.833479579,1.5797174674482222,0.7576378895174982,B,Z,A
